name,user_id,password,age,weight,height,bmi,gender,muscle_gain_goal,weight_goal,workout_days_per_week,workload_intensity,bmr,tdee,protein,carb,fat
Brittany Owens,user20130,2024nutrition,60,56.7616591596249,162.08189099485668,21.60658307021298,Female,No,Maintain Weight,5,Low,1214.797760551117,1670.3469207577864,104.39668254736164,167.03469207577865,64.95793580724724
Vincent Duffy,user20131,2024nutrition,27,114.95124881979903,179.16879161963374,35.808733788311805,Male,Yes,Lose Weight (High Priority),3,Moderate,2334.91591142147,3210.509378204521,280.91957059289564,160.52546891022607,160.52546891022604
Brian Hodge,user20132,2024nutrition,27,55.292721918194175,172.82931593622268,18.511139244046937,Female,No,Maintain Weight,3,High,1377.4000203479593,1893.925027978444,118.37031424865276,189.3925027978444,73.65263997693948
Amanda Myers,user20133,2024nutrition,42,52.11550351703551,161.18507386418548,20.05937017519836,Female,Yes,Maintain Weight,2,High,1246.996419853274,1714.6200772982515,171.46200772982516,128.59650579736888,57.15400257660838
Adam Durham,user20134,2024nutrition,21,101.08498196866906,166.1764718547789,36.60560337521516,Female,Yes,Lose Weight (High Priority),2,High,1806.210538070388,2483.539489846783,217.3097053615936,124.17697449233916,124.17697449233914
Todd Morrison,user20135,2024nutrition,59,103.42442040691952,179.53941748196888,32.0851055428343,Male,No,Lose Weight (High Priority),5,Moderate,2000.6056246874696,3100.9387182655782,155.04693591327893,232.5704038699184,172.27437323697657
Duane Chavez,user20136,2024nutrition,68,85.99623955491779,158.6558347697754,34.16389385718636,Male,Yes,Lose Weight (High Priority),2,Moderate,1615.806972377386,2221.7345870189056,194.40177636415424,111.0867293509453,111.08672935094528
Courtney Larson,user20137,2024nutrition,44,68.28959656699323,165.13600450629446,25.04211478821047,Female,Yes,Lose Weight,1,Moderate,1400.1382414154866,1925.1900819462944,168.45413217030077,96.25950409731472,74.86850318680033
David Cox,user20138,2024nutrition,20,116.09251595220618,166.19285783974289,42.03194734040961,Female,Yes,Lose Weight (High Priority),4,High,1949.3659685975745,3021.51725132624,264.38275949104604,151.07586256631205,151.075862566312
Randall Moore,user20139,2024nutrition,57,46.92854089880231,189.4407969757957,13.076455105460656,Male,Yes,Maintain Weight,7,High,1302.6010471080983,2474.9419895053866,247.49419895053867,185.62064921290403,82.49806631684622
Alexander Williams,user20140,2024nutrition,47,83.19493804139083,184.7292842229753,24.379534428473995,Male,No,Maintain Weight,6,Low,1822.621419926572,2506.1044523990363,156.63152827493977,250.61044523990364,97.45961759329585
Michaela Jackson,user20141,2024nutrition,24,95.90134602208612,172.16239987932423,32.35549786801834,Male,Yes,Lose Weight (High Priority),1,Low,2063.111689678765,2836.778573308301,248.2181251644764,141.8389286654151,141.83892866541507
Hannah Robertson,user20142,2024nutrition,40,101.86933481598636,177.44041543712638,32.354774633660625,Male,No,Lose Weight (High Priority),2,High,2077.562032212539,2856.647794292241,142.83238971461208,214.2485845719181,158.70265523845785
Thomas Becker,user20143,2024nutrition,37,67.46437491533645,185.6748480277124,19.568987082057987,Female,No,Maintain Weight,4,Moderate,1486.446754031969,2303.992468749552,143.99952929684702,230.3992468749552,89.59970711803814
Deborah Neal,user20144,2024nutrition,59,52.77833913168703,172.3551423164301,17.766718799625114,Female,No,Maintain Weight,7,Low,1214.1205328470105,1669.415732664639,104.33848329153994,166.94157326646393,64.92172293695818
Taylor Moss,user20145,2024nutrition,32,116.72844262947528,158.0091372188329,46.753301903692126,Male,Yes,Lose Weight (High Priority),4,High,2228.79479542026,3454.631932901403,302.2802941288728,172.7315966450702,172.73159664507014
Timothy Leon,user20146,2024nutrition,27,100.84105399814192,165.77839788423498,36.692854594476536,Male,Yes,Lose Weight (High Priority),7,Low,2081.621131859551,2862.2290563068827,250.44504242685227,143.11145281534417,143.1114528153441
Sydney Smith,user20147,2024nutrition,56,50.74661982003943,159.29368275615124,19.99907981868489,Female,No,Maintain Weight,4,Moderate,1167.8588226544612,1810.1811751144148,113.13632344465093,181.0181175114415,70.39593458778279
Rebecca Perkins MD,user20148,2024nutrition,65,59.877889991308834,177.35634979998034,19.0358820085554,Male,Yes,Maintain Weight,2,High,1372.67421490367,1887.4270454925463,188.74270454925465,141.557028411941,62.91423484975154
Kenneth Jones,user20149,2024nutrition,53,107.17991417789963,173.87698964130692,35.45105628741616,Female,Yes,Lose Weight (High Priority),2,High,1747.8665803118067,2403.316547928734,210.29019794376424,120.16582739643673,120.1658273964367
Rhonda Schmidt,user20150,2024nutrition,29,105.91598790919132,165.80149171389598,38.52872648321085,Female,No,Lose Weight (High Priority),3,High,1815.081161525942,2495.73659709817,124.7868298549085,187.1802447823628,138.65203317212055
Crystal Jones,user20151,2024nutrition,61,63.80144987217332,157.51076858936324,25.716392563128224,Male,No,Lose Weight,2,Low,1352.7072023978603,1859.972403297058,92.99862016485292,139.49793024727938,82.6654401465359
Renee Coleman,user20152,2024nutrition,29,81.30478443172078,167.33505827797669,29.03636346520296,Male,Yes,Lose Weight,6,High,1816.0101417077733,3132.6174944459094,274.1040307640171,156.6308747222955,121.82401367289648
Matthew Galvan,user20153,2024nutrition,57,116.03477487114424,181.1633577800279,35.354723159655244,Female,No,Lose Weight (High Priority),7,High,1835.0006456359968,3486.501226708395,174.32506133541975,261.48759200312963,193.69451259491083
Brooke Hanson,user20154,2024nutrition,47,113.2771077845105,185.45190937870888,32.93665826401984,Female,Yes,Lose Weight (High Priority),4,Low,1866.0864309386088,2565.8688425405867,224.51352372230136,128.29344212702935,128.29344212702932
Melissa Martin,user20155,2024nutrition,68,68.96672036161607,179.99381662266526,21.287487317476074,Female,Yes,Maintain Weight,6,High,1348.5091070808808,2326.17820971452,232.617820971452,174.463365728589,77.53927365715066
Kimberly Rodriguez,user20156,2024nutrition,65,79.15708318223126,183.5119398968712,23.505047352452973,Male,No,Maintain Weight,5,Moderate,1660.498242957437,2573.772276584028,160.86076728650173,257.3772276584028,100.09114408937884
Matthew Goodman,user20157,2024nutrition,24,50.50691552864126,189.321423939728,14.091308478397494,Female,Yes,Gain Weight (Muscle),5,High,1397.228219258623,2165.703739850866,216.5703739850866,162.42778048881496,72.19012466169552
Katherine Shah,user20158,2024nutrition,60,78.40963377757066,185.1242424861942,22.8793054592548,Female,Yes,Maintain Weight,7,High,1486.3617867634257,2824.087394850508,282.40873948505083,211.8065546137881,94.13624649501692
Craig Hunter,user20159,2024nutrition,44,70.34392840076,179.15421899835724,21.91656753109969,Male,No,Maintain Weight,2,Moderate,1640.7327057580983,2256.0074704173853,141.00046690108658,225.6007470417385,87.73362384956498
Joel Hawkins,user20160,2024nutrition,33,43.22147977557468,152.80002595677303,18.51197587920446,Male,Yes,Maintain Weight,1,Low,1213.3464891199278,1668.3514225399008,166.83514225399009,125.1263566904926,55.61171408466336
Andrea Zamora,user20161,2024nutrition,18,49.11148586470215,159.52126138538628,19.2994940451813,Female,Yes,Maintain Weight,3,Low,1317.9837775628275,1812.227694148888,181.2227694148888,135.91707706116662,60.40758980496293
Stephen Burke,user20162,2024nutrition,24,73.3662330616933,188.2166292133287,20.710006653810368,Male,Yes,Maintain Weight,2,Moderate,1838.2530279222697,2527.597913393121,252.7597913393121,189.5698435044841,84.25326377977069
Steven Norton,user20163,2024nutrition,25,119.3891040164407,189.695079634667,33.178180123027346,Male,Yes,Lose Weight (High Priority),3,High,2456.239513675023,3377.3293313031563,295.5163164890262,168.86646656515785,168.8664665651578
Emily Watson,user20164,2024nutrition,31,92.217525964408,180.6611622052943,28.2542554384756,Male,Yes,Lose Weight,7,Low,2014.806112768381,2770.358405056524,242.40636044244587,138.51792025282623,107.7361601966426
Stephen Smith,user20165,2024nutrition,52,41.18068914793909,185.8493006612768,11.92262124802013,Male,No,Maintain Weight,2,Low,1236.7464863884077,1700.5264187840603,106.28290117400378,170.05264187840606,66.13158295271347
Anita Bean,user20166,2024nutrition,21,48.329171883808414,182.33341289408483,14.537068315612522,Male,No,Gain Weight (Muscle),3,Moderate,1491.6289642060942,2050.98982578338,128.18686411146123,205.098982578338,79.76071544713142
Mrs. Jennifer Koch,user20167,2024nutrition,32,66.89654431476978,171.69311125429982,22.693315068495405,Female,Yes,Maintain Weight,6,Low,1459.530603944497,2006.8545804236835,200.6854580423684,150.51409353177627,66.89515268078944
Robert Jackson,user20168,2024nutrition,70,69.5878813158069,166.00669802740663,25.25122150330771,Male,No,Lose Weight,4,High,1419.9069898213893,2200.8558342231536,110.04279171115768,165.06418756673654,97.81581485436236
Alyssa Adams,user20169,2024nutrition,31,50.80702837406154,161.24959686995712,19.540088182521306,Male,Yes,Maintain Weight,1,High,1366.8735745062263,1879.4511649460608,187.94511649460617,140.95883737095463,62.64837216486871
Jerome Mccarty,user20170,2024nutrition,67,49.24097037925108,162.51803174243378,18.643330344831654,Female,Yes,Maintain Weight,4,Low,1116.2951154349944,1534.905783723117,153.49057837231177,115.11793377923382,51.16352612410391
Alexa Lopez,user20171,2024nutrition,21,112.3890026754354,173.3191225291704,37.413716757672645,Male,No,Lose Weight (High Priority),2,Low,2306.578937860297,3171.5460395579084,158.57730197789544,237.8659529668432,176.1970021976616
Benjamin Robinson,user20172,2024nutrition,42,92.05488459492614,160.57322009056136,35.70266250096593,Male,Yes,Lose Weight (High Priority),2,Low,1853.7781721328288,2548.9449866826403,223.03268633473104,127.44724933413204,127.447249334132
Michael Wilson,user20173,2024nutrition,18,97.89256315397316,164.3072572680484,36.26070199310403,Female,Yes,Lose Weight (High Priority),6,Moderate,1783.8894145012036,2765.028592476866,241.9400018417258,138.25142962384334,138.25142962384328
David Thomas,user20174,2024nutrition,57,117.32721890711032,163.3608038355412,43.96459258017971,Female,No,Lose Weight (High Priority),5,Low,1791.7995635165555,2463.724399835264,123.1862199917632,184.77932998764484,136.87357776862578
Joshua Hudson,user20175,2024nutrition,34,83.1346654880351,159.90688320011037,32.512310723465504,Female,No,Lose Weight (High Priority),7,Moderate,1564.5107759218024,2424.991702678794,121.2495851339397,181.8743777009096,134.721761259933
Michael Holloway,user20176,2024nutrition,63,117.60515521928984,160.17324842787272,45.84018825481649,Female,Yes,Lose Weight (High Priority),1,Low,1758.514593942323,2417.957566670694,211.5712870836857,120.89787833353472,120.89787833353468
Rebecca Robinson,user20177,2024nutrition,57,111.85043430582428,185.37295012543,32.54954721193773,Male,No,Lose Weight (High Priority),7,Low,2152.838056047067,2960.1523270647167,148.00761635323585,222.0114245298538,164.45290705915093
Chad Figueroa,user20178,2024nutrition,36,43.41435767346055,152.95274213390644,18.557473330194824,Female,Yes,Maintain Weight,7,High,1167.0131605373315,2217.3250050209303,221.73250050209305,166.2993753765698,73.91083350069768
Sheila Ho,user20179,2024nutrition,25,42.00815149419806,160.44505112374756,16.318525691421648,Male,No,Gain Weight (Muscle),4,High,1279.196005910636,1982.753809161486,123.92211307259288,198.2753809161486,77.10709257850223
Jennifer Williams,user20180,2024nutrition,49,48.02655949875167,155.90105448686248,19.759837585573862,Female,No,Maintain Weight,7,High,1162.5060624852567,2208.761518721988,138.04759492012423,220.8761518721988,85.89628128363285
Dylan Morales MD,user20181,2024nutrition,52,92.861805923367,186.6608845058843,26.652041844890302,Male,No,Lose Weight,2,High,1933.0131986990864,2657.893148211244,132.8946574105622,199.34198611584333,118.12858436494416
Joseph Munoz,user20182,2024nutrition,52,49.6410793684612,168.4062924431829,17.50348741052412,Female,Yes,Maintain Weight,3,Moderate,1203.1867549091412,1654.3817880000693,165.43817880000694,124.07863410000522,55.1460596000023
Stephanie Odom,user20183,2024nutrition,62,93.17766439738892,171.0540675981994,31.845275336610765,Male,No,Lose Weight (High Priority),3,High,1805.5776403355787,2482.669255461421,124.13346277307105,186.20019415960653,137.9260697478567
Brian Hodge,user20184,2024nutrition,20,54.186426253176805,189.23288463088488,15.13203334280387,Male,No,Gain Weight (Muscle),7,Moderate,1608.8861658574262,2493.773557079011,155.8608473174382,249.3773557079011,96.98008277529487
Amanda Robinson,user20185,2024nutrition,46,74.97730313954902,157.52166631843528,30.21685222510256,Male,No,Lose Weight (High Priority),4,Moderate,1587.6374068227094,2460.8379805752,123.04189902876,184.56284854314,136.71322114306665
Jessica Barajas,user20186,2024nutrition,35,46.07249325032988,160.01503215300266,17.993686468982713,Female,No,Maintain Weight,4,Low,1217.801914695803,1674.4776327067286,104.65485204417054,167.44776327067288,65.11857460526167
Raymond Kennedy,user20187,2024nutrition,54,40.16552928240125,178.0103147395788,12.675443335692217,Male,Yes,Maintain Weight,7,High,1174.1730962315685,2230.9288828399795,223.09288828399795,167.31966621299847,74.36429609466597
Randall Kelly,user20188,2024nutrition,45,50.48221916070343,158.33085623880638,20.1375817796256,Male,Yes,Maintain Weight,4,High,1269.0370691859755,1967.0074572382623,196.70074572382623,147.5255592928697,65.56691524127541
Brandon Mcdaniel,user20189,2024nutrition,22,102.47495251022514,173.53599021994353,34.02817120287499,Female,Yes,Lose Weight (High Priority),3,Moderate,1837.533383563437,2526.608402399726,221.07823520997604,126.33042011998631,126.33042011998629
Sharon Robertson,user20190,2024nutrition,57,96.99512822079444,180.39888204145245,29.80452726720369,Female,Yes,Lose Weight,1,Low,1656.572687222106,2277.787444930396,199.30640143140965,113.8893722465198,88.58062285840428
David Johnson,user20191,2024nutrition,67,73.89242897641296,161.696590454597,28.261695831100344,Female,No,Lose Weight,4,Moderate,1341.702327973232,2079.63860835851,103.9819304179255,155.97289562688826,92.42838259371156
Alexander Herrera III,user20192,2024nutrition,53,40.56613743916494,172.72909176247558,13.596673812665534,Female,No,Maintain Weight,2,High,1128.3327991801077,1551.4575988726478,96.96609992954048,155.1457598872648,60.33446217838074
Amber Woods,user20193,2024nutrition,66,72.14135562846758,158.33729093916082,28.775168719317023,Male,Yes,Lose Weight,1,High,1440.018400571613,1980.025300785968,173.2522138187722,99.00126503929842,77.0009839194543
Melissa Smith,user20194,2024nutrition,48,83.41767064033874,166.35108278181147,30.144410433932773,Female,No,Lose Weight (High Priority),3,Low,1526.4718548692645,2098.8988004452385,104.94494002226192,157.4174100333929,116.60548891362436
Madison Miller,user20195,2024nutrition,41,79.7917437810876,166.60260961035374,28.747120986068705,Male,No,Lose Weight,6,Moderate,1724.1009149553183,2672.356418180744,133.61782090903716,200.42673136355577,118.7713963635886
Christine Buchanan,user20196,2024nutrition,48,76.00932171176422,163.66606012001523,28.37589714025788,Male,No,Lose Weight,6,High,1619.5963054884585,2793.803626967591,139.69018134837955,209.53527202256933,124.16905008744848
Stephanie Estrada,user20197,2024nutrition,19,71.52084527014307,176.08298383662927,23.06735825011414,Male,Yes,Maintain Weight,6,Moderate,1783.6860035160908,2764.713305449941,276.4713305449941,207.3534979087456,92.15711018166468
Michelle Tran,user20198,2024nutrition,64,50.0995457688532,187.88954642875896,14.191508193483768,Male,No,Maintain Weight,4,Low,1297.8995479769403,1784.6118784682933,111.53824240426832,178.46118784682935,69.40157305154474
Michelle Hill,user20199,2024nutrition,66,113.39034026923288,160.4254899763138,44.05845967673602,Female,Yes,Lose Weight (High Priority),6,Low,1707.3316444162167,2347.5810110722978,205.41333846882608,117.37905055361492,117.37905055361487
Stephen Henderson,user20200,2024nutrition,46,109.94610277469263,166.04606289817343,39.87701802138962,Male,Yes,Lose Weight (High Priority),2,High,2097.022994720892,2883.406617741226,252.2980790523573,144.17033088706134,144.17033088706128
Christine Castillo,user20201,2024nutrition,39,77.01136144391654,174.50029428019232,25.29079455756833,Female,Yes,Lose Weight,1,High,1531.448970951932,2105.7423350589065,184.25245431765435,105.28711675294537,81.88997969673524
Amy Stone,user20202,2024nutrition,36,77.99839440002359,185.21471088770224,22.737080883561944,Male,Yes,Maintain Weight,3,High,1817.779887327199,2499.4473450748987,249.9447345074899,187.45855088061745,83.31491150249661
Justin Jones,user20203,2024nutrition,63,75.41275015027324,157.29738660462198,30.47907373684756,Female,No,Lose Weight (High Priority),5,Moderate,1359.4520043406956,2107.1506067280784,105.35753033640393,158.0362955046059,117.06392259600436
Adam Barker,user20204,2024nutrition,64,79.31967682167823,166.819926041059,28.502639993150098,Female,No,Lose Weight,2,High,1420.7501824452593,1953.5315008622315,97.67657504311158,146.5148625646674,86.82362226054362
Cynthia Kline,user20205,2024nutrition,54,60.75082779957671,176.56516027969647,19.486873866051464,Female,No,Maintain Weight,7,Moderate,1322.5347712091857,2049.928895374237,128.12055596088985,204.99288953742376,79.71945704233146
Jody Tate,user20206,2024nutrition,33,96.8242694627498,189.4781948787497,26.96905640835839,Male,No,Lose Weight,4,High,2107.481595215579,3266.596472584148,163.3298236292074,244.99473544381112,145.18206544818432
Pamela Ramirez,user20207,2024nutrition,59,58.664906156294506,188.11506959981853,16.57796449274756,Male,No,Maintain Weight,3,Low,1442.1169667854067,1982.910829329934,123.93192683312088,198.29108293299345,77.11319891838633
Carol Cruz,user20208,2024nutrition,30,82.91144340800652,177.0373769032946,26.453585448763945,Female,Yes,Lose Weight,2,High,1632.8369108402426,2245.1507524053336,196.4506908354667,112.2575376202667,87.3114181490963
Deborah Gibson,user20209,2024nutrition,68,89.38537469761083,151.6431452401831,38.87056898585236,Male,Yes,Lose Weight (High Priority),6,Low,1627.5573188315311,2237.891313393355,195.81548992191856,111.89456566966778,111.89456566966776
Emily Barry,user20210,2024nutrition,27,92.398518643364,178.6214462689401,28.959949862355103,Female,Yes,Lose Weight,1,Low,1738.461342436363,2390.38434585,209.1586302618749,119.5192172925,92.95939122749998
Susan King,user20211,2024nutrition,63,55.60906282116651,157.7147907848932,22.356341121377,Male,No,Maintain Weight,5,Low,1232.5788955918706,1694.795981438822,105.92474883992638,169.4795981438822,65.90873261150973
Melanie Rose,user20212,2024nutrition,52,111.9994894777344,176.74733920449034,35.85174294982354,Male,No,Lose Weight (High Priority),4,Low,2141.825641375557,2945.010256891391,147.25051284456956,220.87576926685435,163.6116809384106
Kathleen Davenport,user20213,2024nutrition,46,51.14064497877165,159.76994449608753,20.034385784635017,Female,Yes,Maintain Weight,3,High,1216.2778321675803,1672.382019230423,167.23820192304234,125.42865144228178,55.746067307680775
Kyle Johnson,user20214,2024nutrition,35,81.64273767277426,168.99957801379654,28.58553460717992,Male,Yes,Lose Weight,6,Moderate,1794.4637314903666,2781.4187838100684,243.374143583381,139.07093919050345,108.1662860370582
Melinda Williams,user20215,2024nutrition,46,49.06792533575896,168.8774439463841,17.204989092822498,Female,Yes,Maintain Weight,2,Low,1225.3264269256608,1684.8238370227837,168.48238370227838,126.3617877767088,56.16079456742612
Kenneth Holden,user20216,2024nutrition,57,95.47420444026032,161.60548818476306,36.55727680983113,Female,Yes,Lose Weight (High Priority),7,Low,1584.2867708554832,2178.394309926289,190.60950211855032,108.91971549631448,108.91971549631444
Julie Lee,user20217,2024nutrition,29,86.72137709669545,167.0417296827752,31.07965640511432,Female,No,Lose Weight (High Priority),2,High,1641.4308525703807,2256.9674222842737,112.84837111421368,169.27255667132056,125.38707901579298
Frances Martinez,user20218,2024nutrition,70,75.10926370250516,175.49725772435943,24.38668874358351,Male,Yes,Maintain Weight,3,Low,1539.4221456416626,2116.705450257286,211.6705450257286,158.75290876929648,70.55684834190953
Ronald Jones,user20219,2024nutrition,51,65.05630558005213,175.40009436954787,21.146074187912088,Male,No,Maintain Weight,4,Moderate,1512.1393787354186,2343.816037039899,146.4885023149937,234.38160370398992,91.14840144044052
Robert Williams III,user20220,2024nutrition,66,82.41498972654804,176.71862069357326,26.39013321451209,Male,Yes,Lose Weight,3,Low,1665.866278075022,2290.566132353156,200.4245365809011,114.5283066176578,89.07757181373381
Cynthia Richardson,user20221,2024nutrition,31,68.46318531426436,184.73293672232387,20.06173237473367,Female,No,Maintain Weight,6,High,1518.7447125667618,2619.8346291776643,163.73966432360402,261.9834629177664,101.8824578013536
Elizabeth Harris,user20222,2024nutrition,69,93.34933356488524,179.1013539119085,29.101373305707327,Male,No,Lose Weight,6,Low,1806.7574191920164,2484.2914513890228,124.21457256945116,186.32185885417672,110.41295339506766
Sabrina Wilson,user20223,2024nutrition,23,96.66530229469691,187.5651993175701,27.47679589024879,Female,No,Lose Weight,7,Low,1822.9440378048944,2506.54805198173,125.32740259908653,187.9911038986298,111.40213564363243
Bethany Bruce DVM,user20224,2024nutrition,21,118.94543575589256,166.9610374550275,42.66949592465235,Male,No,Lose Weight (High Priority),2,High,2363.9030215683697,3250.366654656508,162.51833273282543,243.77749909923816,180.5759252586949
Lucas Lee,user20225,2024nutrition,58,109.11565763132285,180.4305392110469,33.51714208744986,Female,No,Lose Weight (High Priority),2,Low,1764.4192965926657,2426.0765328149155,121.30382664074578,181.9557399611187,134.78202960082865
Jared Martin,user20226,2024nutrition,52,47.67398611535136,183.84883226769296,14.10456557039434,Female,Yes,Maintain Weight,6,High,1232.8380319739665,2126.645605155092,212.66456051550924,159.49842038663195,70.88818683850307
Justin Adams,user20227,2024nutrition,21,58.02405000494591,156.07307149068657,23.820566416840087,Female,Yes,Maintain Weight,7,Low,1376.7257658738818,1892.997928076588,189.29979280765875,141.97484460574407,63.09993093588624
Lisa Washington,user20228,2024nutrition,64,51.34453177153251,176.92234893368925,16.403208466134153,Male,No,Maintain Weight,6,Low,1261.9470446759958,1735.1771864294942,108.4485741518434,173.51771864294943,67.47911280559144
Robert Ortega,user20229,2024nutrition,26,54.14026411342186,159.33659339562905,21.32501349024896,Female,No,Maintain Weight,5,Moderate,1329.272788596471,2060.37282232453,128.7733013952831,206.03728223245287,80.12560975706505
Tiffany Smith,user20230,2024nutrition,42,104.85347502539956,163.90839407605026,39.028372182204535,Male,No,Lose Weight (High Priority),1,Moderate,2041.2463880862435,2806.713783618585,140.33568918092925,210.50353377139388,155.92854353436582
William Bryan,user20231,2024nutrition,29,106.11599685746104,162.52699738449377,40.17259016195349,Female,Yes,Lose Weight (High Priority),4,High,1806.786260838104,2800.518704299061,245.0453866261679,140.0259352149531,140.02593521495305
Tina Walker,user20232,2024nutrition,47,114.56279770958515,188.74815842154263,32.1571954222686,Male,No,Lose Weight (High Priority),1,Moderate,2262.143213180296,3110.446918122906,155.52234590614532,233.283518859218,172.80260656238366
Mark Stewart,user20233,2024nutrition,53,81.07212134211213,157.25127156281286,32.785605220543864,Male,Yes,Lose Weight (High Priority),3,Low,1628.253061850215,2238.847960044046,195.89919650385403,111.94239800220232,111.9423980022023
Amanda Horn,user20234,2024nutrition,44,59.06765180902341,170.83047757331445,20.240395580125444,Female,Yes,Maintain Weight,5,Low,1332.5043958001677,1832.1935442252304,183.21935442252305,137.41451581689228,61.073118140841
Devon Stanley,user20235,2024nutrition,27,70.62207898294665,156.77949702300427,28.73174243807833,Female,No,Lose Weight,3,Moderate,1469.428246132575,2020.4638384322905,101.02319192161453,151.5347878824218,89.79839281921289
Sarah Whitaker,user20236,2024nutrition,34,94.28041691924852,185.25663530102264,27.470967203260408,Female,Yes,Lose Weight,6,Low,1746.1090714148593,2400.899973195432,210.07874765460028,120.0449986597716,93.36833229093344
Alexis Williams,user20237,2024nutrition,66,82.49659654012356,158.63131730620276,32.7837153574434,Male,No,Lose Weight (High Priority),1,Low,1580.1585956005026,2172.718068950692,108.63590344753456,162.95385517130188,120.70655938614952
George Morales,user20238,2024nutrition,30,80.26141368500559,185.3870298533525,23.353292121488256,Male,No,Maintain Weight,7,High,1882.986515404259,3577.6743792680923,223.60464870425577,357.76743792680924,139.13178141598135
Gary Estrada,user20239,2024nutrition,23,99.6900847036572,188.12255087175407,28.168923284293783,Male,Yes,Lose Weight,6,Moderate,2196.1391864084435,3404.0157389330875,297.8513771566452,170.2007869466544,132.37838984739784
Darius Hamilton,user20240,2024nutrition,44,97.68775347500706,167.38332450722697,34.86709326513531,Male,No,Lose Weight (High Priority),4,Moderate,1950.569407614852,3023.382581803021,151.16912909015105,226.7536936352266,167.9656989890567
Lisa Rivera,user20241,2024nutrition,28,117.46042875075528,168.52163951226044,41.35997146761965,Female,Yes,Lose Weight (High Priority),1,High,1934.589623867217,2660.060732817424,232.7553141215245,133.0030366408712,133.00303664087116
Corey Williams,user20242,2024nutrition,34,40.09296232236697,165.0993155210002,14.70881211168548,Male,Yes,Maintain Weight,6,Low,1224.78103141803,1684.0739181997917,168.40739181997915,126.3055438649844,56.13579727332638
Kyle Greer,user20243,2024nutrition,54,53.23151524348396,154.23263012111536,22.37774390045542,Male,Yes,Maintain Weight,7,High,1235.1090016681874,2346.707103169556,234.6707103169556,176.00303273771672,78.22357010565186
Jeff Williamson,user20244,2024nutrition,67,43.73986253388502,180.3405900758255,13.44901385795833,Female,No,Maintain Weight,5,Low,1120.6406569057422,1540.8809032453955,96.30505645283722,154.08809032453956,59.923146237320935
Ryan Hartman,user20245,2024nutrition,69,97.01165329660796,157.44475737130526,39.13519463072732,Female,Yes,Lose Weight (High Priority),1,High,1533.6536163700375,2108.7737225088017,184.5177007195201,105.4386861254401,105.43868612544009
Michael Brown,user20246,2024nutrition,61,69.49384737621915,160.91863212886418,26.83698303440549,Male,Yes,Lose Weight,7,Low,1445.3225888856273,1987.3185597177376,173.89037397530203,99.3659279858869,77.28461065568979
James Miller,user20247,2024nutrition,66,52.90247509513592,182.91258856445103,15.812072597516256,Male,Yes,Maintain Weight,1,Low,1300.2119713703364,1787.7914606342126,178.77914606342128,134.08435954756595,59.59304868780709
William Garcia,user20248,2024nutrition,19,112.55674552833992,166.3558054359237,40.672007100625045,Male,No,Lose Weight (High Priority),1,Low,2286.7632301301683,3144.299441428981,157.2149720714491,235.82245810717365,174.68330230161007
William Neal,user20249,2024nutrition,70,113.77694856129364,178.23836473211907,35.81392369567663,Male,Yes,Lose Weight (High Priority),2,Moderate,2070.6076922250904,2847.0855768095,249.1199879708312,142.354278840475,142.35427884047496
Samantha Smith,user20250,2024nutrition,44,88.04603210588672,184.3707925588108,25.90153745587457,Male,Yes,Lose Weight,6,High,1902.922125612297,3282.540666681213,287.22230833460617,164.12703333406068,127.65435925982494
Alexis Montes,user20251,2024nutrition,29,90.02085339945059,183.7287643137854,26.6678999696272,Male,Yes,Lose Weight,5,Low,2011.452712934296,2765.747480284657,242.0029045249075,138.28737401423288,107.55684645551442
Adam Woods,user20252,2024nutrition,22,115.2570409740717,179.33510134785246,35.83743023533802,Male,Yes,Lose Weight (High Priority),1,Low,2368.195729297983,3256.269127784726,284.92354868116354,162.81345638923634,162.81345638923628
Jorge Gonzales,user20253,2024nutrition,53,118.37160178881076,154.94134896706723,49.30748587372551,Male,No,Lose Weight (High Priority),1,Moderate,2116.8688828576537,2910.694713929274,145.53473569646368,218.3021035446956,161.70526188495967
Michael Davis,user20254,2024nutrition,56,65.88113057701901,155.73324128640957,27.16429248890602,Male,No,Lose Weight,5,High,1400.4233312738031,2170.656163474395,108.53280817371974,162.79921226057962,96.47360726552864
Daniel Gomez,user20255,2024nutrition,35,84.22722244589738,153.62018604528978,35.690769025691445,Male,No,Lose Weight (High Priority),7,High,1755.2823719390333,3335.036506684163,166.75182533420818,250.12773800131228,185.27980592689795
Gary Salinas,user20256,2024nutrition,22,93.91015442705972,169.0558070600505,32.85885061646751,Male,Yes,Lose Weight (High Priority),6,Moderate,2032.8811569405016,3150.965793257778,275.7095069100556,157.54828966288892,157.54828966288886
Tracy Allen,user20257,2024nutrition,62,78.64821101998189,165.66632796500767,28.65631590301181,Male,Yes,Lose Weight,3,Low,1585.0707909387695,2179.472337540808,190.7038295348208,108.9736168770404,84.75725757103142
Melissa Hansen,user20258,2024nutrition,61,105.78127872110092,154.57569104649028,44.27172245429293,Female,No,Lose Weight (High Priority),2,Low,1640.4979751960473,2255.6847158945648,112.78423579472825,169.1763536920924,125.31581754969804
Billy Burton,user20259,2024nutrition,68,95.89416732469236,155.27541409700592,39.772858046460215,Female,Yes,Lose Weight (High Priority),3,Low,1520.9295981239543,2091.278197420437,182.98684227428828,104.56390987102188,104.56390987102183
